,center,left,right,steering,speed,throttle,break
2332,/content/IMG/center_2021_05_15_04_35_04_896.jpg,/content/IMG/left_2021_05_15_04_35_04_896.jpg,/content/IMG/right_2021_05_15_04_35_04_896.jpg,-0.3,1,0,30.17022
2333,/content/IMG/center_2021_05_15_04_35_04_963.jpg,/content/IMG/left_2021_05_15_04_35_04_963.jpg,/content/IMG/right_2021_05_15_04_35_04_963.jpg,-0.5000001,1,0,30.14558
2334,/content/IMG/center_2021_05_15_04_35_05_042.jpg,/content/IMG/left_2021_05_15_04_35_05_042.jpg,/content/IMG/right_2021_05_15_04_35_05_042.jpg,0.0,1,0,30.18748
2335,/content/IMG/center_2021_05_15_04_35_05_120.jpg,/content/IMG/left_2021_05_15_04_35_05_120.jpg,/content/IMG/right_2021_05_15_04_35_05_120.jpg,0.0,1,0,30.1895
2336,/content/IMG/center_2021_05_15_04_35_05_208.jpg,/content/IMG/left_2021_05_15_04_35_05_208.jpg,/content/IMG/right_2021_05_15_04_35_05_208.jpg,0.0,1,0,30.18989
2337,/content/IMG/center_2021_05_15_04_35_05_289.jpg,/content/IMG/left_2021_05_15_04_35_05_289.jpg,/content/IMG/right_2021_05_15_04_35_05_289.jpg,0.0,1,0,30.19038
2338,/content/IMG/center_2021_05_15_04_35_05_374.jpg,/content/IMG/left_2021_05_15_04_35_05_374.jpg,/content/IMG/right_2021_05_15_04_35_05_374.jpg,0.0,1,0,30.19038
2339,/content/IMG/center_2021_05_15_04_35_05_452.jpg,/content/IMG/left_2021_05_15_04_35_05_452.jpg,/content/IMG/right_2021_05_15_04_35_05_452.jpg,0.0,1,0,30.18939
2340,/content/IMG/center_2021_05_15_04_35_05_534.jpg,/content/IMG/left_2021_05_15_04_35_05_534.jpg,/content/IMG/right_2021_05_15_04_35_05_534.jpg,0.0,1,0,30.19079
2341,/content/IMG/center_2021_05_15_04_35_05_610.jpg,/content/IMG/left_2021_05_15_04_35_05_610.jpg,/content/IMG/right_2021_05_15_04_35_05_610.jpg,0.0,1,0,30.19048
2342,/content/IMG/center_2021_05_15_04_35_05_704.jpg,/content/IMG/left_2021_05_15_04_35_05_704.jpg,/content/IMG/right_2021_05_15_04_35_05_704.jpg,-0.15,1,0,30.18404
2343,/content/IMG/center_2021_05_15_04_35_05_798.jpg,/content/IMG/left_2021_05_15_04_35_05_798.jpg,/content/IMG/right_2021_05_15_04_35_05_798.jpg,-0.4,1,0,30.15691
2344,/content/IMG/center_2021_05_15_04_35_05_889.jpg,/content/IMG/left_2021_05_15_04_35_05_889.jpg,/content/IMG/right_2021_05_15_04_35_05_889.jpg,0.0,1,0,30.18659
2345,/content/IMG/center_2021_05_15_04_35_05_957.jpg,/content/IMG/left_2021_05_15_04_35_05_957.jpg,/content/IMG/right_2021_05_15_04_35_05_957.jpg,0.0,1,0,30.18951
2346,/content/IMG/center_2021_05_15_04_35_06_038.jpg,/content/IMG/left_2021_05_15_04_35_06_038.jpg,/content/IMG/right_2021_05_15_04_35_06_038.jpg,0.0,1,0,30.18999
2347,/content/IMG/center_2021_05_15_04_35_06_123.jpg,/content/IMG/left_2021_05_15_04_35_06_123.jpg,/content/IMG/right_2021_05_15_04_35_06_123.jpg,0.0,1,0,30.19007
2348,/content/IMG/center_2021_05_15_04_35_06_208.jpg,/content/IMG/left_2021_05_15_04_35_06_208.jpg,/content/IMG/right_2021_05_15_04_35_06_208.jpg,0.0,1,0,30.19003
2349,/content/IMG/center_2021_05_15_04_35_06_291.jpg,/content/IMG/left_2021_05_15_04_35_06_291.jpg,/content/IMG/right_2021_05_15_04_35_06_291.jpg,0.0,1,0,30.19079
2350,/content/IMG/center_2021_05_15_04_35_06_383.jpg,/content/IMG/left_2021_05_15_04_35_06_383.jpg,/content/IMG/right_2021_05_15_04_35_06_383.jpg,0.0,1,0,30.1904
2351,/content/IMG/center_2021_05_15_04_35_06_452.jpg,/content/IMG/left_2021_05_15_04_35_06_452.jpg,/content/IMG/right_2021_05_15_04_35_06_452.jpg,0.0,1,0,30.18956
2352,/content/IMG/center_2021_05_15_04_35_06_551.jpg,/content/IMG/left_2021_05_15_04_35_06_551.jpg,/content/IMG/right_2021_05_15_04_35_06_551.jpg,0.0,1,0,30.1907
2353,/content/IMG/center_2021_05_15_04_35_06_651.jpg,/content/IMG/left_2021_05_15_04_35_06_651.jpg,/content/IMG/right_2021_05_15_04_35_06_651.jpg,0.0,1,0,30.19054
2354,/content/IMG/center_2021_05_15_04_35_06_741.jpg,/content/IMG/left_2021_05_15_04_35_06_741.jpg,/content/IMG/right_2021_05_15_04_35_06_741.jpg,0.0,1,0,30.19054
2355,/content/IMG/center_2021_05_15_04_35_06_811.jpg,/content/IMG/left_2021_05_15_04_35_06_811.jpg,/content/IMG/right_2021_05_15_04_35_06_811.jpg,-0.1,1,0,30.18771
2356,/content/IMG/center_2021_05_15_04_35_06_888.jpg,/content/IMG/left_2021_05_15_04_35_06_888.jpg,/content/IMG/right_2021_05_15_04_35_06_888.jpg,-0.3,1,0,30.16895
2357,/content/IMG/center_2021_05_15_04_35_06_958.jpg,/content/IMG/left_2021_05_15_04_35_06_958.jpg,/content/IMG/right_2021_05_15_04_35_06_958.jpg,0.0,1,0,30.18828
2358,/content/IMG/center_2021_05_15_04_35_07_037.jpg,/content/IMG/left_2021_05_15_04_35_07_037.jpg,/content/IMG/right_2021_05_15_04_35_07_037.jpg,0.0,1,0,30.19003
2359,/content/IMG/center_2021_05_15_04_35_07_114.jpg,/content/IMG/left_2021_05_15_04_35_07_114.jpg,/content/IMG/right_2021_05_15_04_35_07_114.jpg,0.0,1,0,30.1903
2360,/content/IMG/center_2021_05_15_04_35_07_194.jpg,/content/IMG/left_2021_05_15_04_35_07_194.jpg,/content/IMG/right_2021_05_15_04_35_07_194.jpg,0.0,1,0,30.19027
2361,/content/IMG/center_2021_05_15_04_35_07_278.jpg,/content/IMG/left_2021_05_15_04_35_07_278.jpg,/content/IMG/right_2021_05_15_04_35_07_278.jpg,-0.15,1,0,30.18459
2362,/content/IMG/center_2021_05_15_04_35_07_355.jpg,/content/IMG/left_2021_05_15_04_35_07_355.jpg,/content/IMG/right_2021_05_15_04_35_07_355.jpg,-0.3,1,0,30.16974
2363,/content/IMG/center_2021_05_15_04_35_07_443.jpg,/content/IMG/left_2021_05_15_04_35_07_443.jpg,/content/IMG/right_2021_05_15_04_35_07_443.jpg,-0.5500001,1,0,30.13922
2364,/content/IMG/center_2021_05_15_04_35_07_519.jpg,/content/IMG/left_2021_05_15_04_35_07_519.jpg,/content/IMG/right_2021_05_15_04_35_07_519.jpg,0.0,1,0,30.18652
2365,/content/IMG/center_2021_05_15_04_35_07_595.jpg,/content/IMG/left_2021_05_15_04_35_07_595.jpg,/content/IMG/right_2021_05_15_04_35_07_595.jpg,0.0,1,0,30.18922
2366,/content/IMG/center_2021_05_15_04_35_07_668.jpg,/content/IMG/left_2021_05_15_04_35_07_668.jpg,/content/IMG/right_2021_05_15_04_35_07_668.jpg,0.0,1,0,30.19013
2367,/content/IMG/center_2021_05_15_04_35_07_743.jpg,/content/IMG/left_2021_05_15_04_35_07_743.jpg,/content/IMG/right_2021_05_15_04_35_07_743.jpg,0.0,1,0,30.19028
2368,/content/IMG/center_2021_05_15_04_35_07_814.jpg,/content/IMG/left_2021_05_15_04_35_07_814.jpg,/content/IMG/right_2021_05_15_04_35_07_814.jpg,0.0,1,0,30.19029
2369,/content/IMG/center_2021_05_15_04_35_07_895.jpg,/content/IMG/left_2021_05_15_04_35_07_895.jpg,/content/IMG/right_2021_05_15_04_35_07_895.jpg,0.0,1,0,30.19032
2370,/content/IMG/center_2021_05_15_04_35_07_997.jpg,/content/IMG/left_2021_05_15_04_35_07_997.jpg,/content/IMG/right_2021_05_15_04_35_07_997.jpg,0.0,1,0,30.19032
2371,/content/IMG/center_2021_05_15_04_35_08_085.jpg,/content/IMG/left_2021_05_15_04_35_08_085.jpg,/content/IMG/right_2021_05_15_04_35_08_085.jpg,0.0,1,0,30.1903
2372,/content/IMG/center_2021_05_15_04_35_08_164.jpg,/content/IMG/left_2021_05_15_04_35_08_164.jpg,/content/IMG/right_2021_05_15_04_35_08_164.jpg,0.0,1,0,30.19031
2373,/content/IMG/center_2021_05_15_04_35_08_241.jpg,/content/IMG/left_2021_05_15_04_35_08_241.jpg,/content/IMG/right_2021_05_15_04_35_08_241.jpg,0.0,1,0,30.19028
2374,/content/IMG/center_2021_05_15_04_35_08_326.jpg,/content/IMG/left_2021_05_15_04_35_08_326.jpg,/content/IMG/right_2021_05_15_04_35_08_326.jpg,0.0,1,0,30.19029
2375,/content/IMG/center_2021_05_15_04_35_08_421.jpg,/content/IMG/left_2021_05_15_04_35_08_421.jpg,/content/IMG/right_2021_05_15_04_35_08_421.jpg,-0.15,1,0,30.18423
2376,/content/IMG/center_2021_05_15_04_35_08_494.jpg,/content/IMG/left_2021_05_15_04_35_08_494.jpg,/content/IMG/right_2021_05_15_04_35_08_494.jpg,-0.3,1,0,30.16942
2377,/content/IMG/center_2021_05_15_04_35_08_574.jpg,/content/IMG/left_2021_05_15_04_35_08_574.jpg,/content/IMG/right_2021_05_15_04_35_08_574.jpg,0.0,1,0,30.18911
2378,/content/IMG/center_2021_05_15_04_35_08_659.jpg,/content/IMG/left_2021_05_15_04_35_08_659.jpg,/content/IMG/right_2021_05_15_04_35_08_659.jpg,0.0,1,0,30.18983
2379,/content/IMG/center_2021_05_15_04_35_08_728.jpg,/content/IMG/left_2021_05_15_04_35_08_728.jpg,/content/IMG/right_2021_05_15_04_35_08_728.jpg,0.0,1,0,30.19016
2380,/content/IMG/center_2021_05_15_04_35_08_796.jpg,/content/IMG/left_2021_05_15_04_35_08_796.jpg,/content/IMG/right_2021_05_15_04_35_08_796.jpg,0.0,1,0,30.19025
2381,/content/IMG/center_2021_05_15_04_35_08_876.jpg,/content/IMG/left_2021_05_15_04_35_08_876.jpg,/content/IMG/right_2021_05_15_04_35_08_876.jpg,0.0,1,0,30.19032
2382,/content/IMG/center_2021_05_15_04_35_08_964.jpg,/content/IMG/left_2021_05_15_04_35_08_964.jpg,/content/IMG/right_2021_05_15_04_35_08_964.jpg,0.0,1,0,30.1903
2383,/content/IMG/center_2021_05_15_04_35_09_046.jpg,/content/IMG/left_2021_05_15_04_35_09_046.jpg,/content/IMG/right_2021_05_15_04_35_09_046.jpg,0.0,1,0,30.19029
2384,/content/IMG/center_2021_05_15_04_35_09_127.jpg,/content/IMG/left_2021_05_15_04_35_09_127.jpg,/content/IMG/right_2021_05_15_04_35_09_127.jpg,0.0,1,0,30.19029
2385,/content/IMG/center_2021_05_15_04_35_09_216.jpg,/content/IMG/left_2021_05_15_04_35_09_216.jpg,/content/IMG/right_2021_05_15_04_35_09_216.jpg,-0.05,1,0,30.1897
2386,/content/IMG/center_2021_05_15_04_35_09_304.jpg,/content/IMG/left_2021_05_15_04_35_09_304.jpg,/content/IMG/right_2021_05_15_04_35_09_304.jpg,-0.3,1,0,30.16923
2387,/content/IMG/center_2021_05_15_04_35_09_379.jpg,/content/IMG/left_2021_05_15_04_35_09_379.jpg,/content/IMG/right_2021_05_15_04_35_09_379.jpg,0.0,1,0,30.18924
2388,/content/IMG/center_2021_05_15_04_35_09_456.jpg,/content/IMG/left_2021_05_15_04_35_09_456.jpg,/content/IMG/right_2021_05_15_04_35_09_456.jpg,0.0,1,0,30.18915
2389,/content/IMG/center_2021_05_15_04_35_09_532.jpg,/content/IMG/left_2021_05_15_04_35_09_532.jpg,/content/IMG/right_2021_05_15_04_35_09_532.jpg,0.0,1,0,30.1901
2390,/content/IMG/center_2021_05_15_04_35_09_610.jpg,/content/IMG/left_2021_05_15_04_35_09_610.jpg,/content/IMG/right_2021_05_15_04_35_09_610.jpg,0.0,1,0,30.18999
2391,/content/IMG/center_2021_05_15_04_35_09_701.jpg,/content/IMG/left_2021_05_15_04_35_09_701.jpg,/content/IMG/right_2021_05_15_04_35_09_701.jpg,0.0,1,0,30.19029
2392,/content/IMG/center_2021_05_15_04_35_09_781.jpg,/content/IMG/left_2021_05_15_04_35_09_781.jpg,/content/IMG/right_2021_05_15_04_35_09_781.jpg,0.0,1,0,30.19031
2393,/content/IMG/center_2021_05_15_04_35_09_853.jpg,/content/IMG/left_2021_05_15_04_35_09_853.jpg,/content/IMG/right_2021_05_15_04_35_09_853.jpg,0.0,1,0,30.19029
2394,/content/IMG/center_2021_05_15_04_35_09_936.jpg,/content/IMG/left_2021_05_15_04_35_09_936.jpg,/content/IMG/right_2021_05_15_04_35_09_936.jpg,0.0,1,0,30.1903
2395,/content/IMG/center_2021_05_15_04_35_10_010.jpg,/content/IMG/left_2021_05_15_04_35_10_010.jpg,/content/IMG/right_2021_05_15_04_35_10_010.jpg,0.0,1,0,30.19029
2396,/content/IMG/center_2021_05_15_04_35_10_094.jpg,/content/IMG/left_2021_05_15_04_35_10_094.jpg,/content/IMG/right_2021_05_15_04_35_10_094.jpg,0.0,1,0,30.19031
2397,/content/IMG/center_2021_05_15_04_35_10_165.jpg,/content/IMG/left_2021_05_15_04_35_10_165.jpg,/content/IMG/right_2021_05_15_04_35_10_165.jpg,0.0,1,0,30.1903
2398,/content/IMG/center_2021_05_15_04_35_10_238.jpg,/content/IMG/left_2021_05_15_04_35_10_238.jpg,/content/IMG/right_2021_05_15_04_35_10_238.jpg,-0.15,1,0,30.18418
2399,/content/IMG/center_2021_05_15_04_35_10_310.jpg,/content/IMG/left_2021_05_15_04_35_10_310.jpg,/content/IMG/right_2021_05_15_04_35_10_310.jpg,-0.3,1,0,30.16924
2400,/content/IMG/center_2021_05_15_04_35_10_379.jpg,/content/IMG/left_2021_05_15_04_35_10_379.jpg,/content/IMG/right_2021_05_15_04_35_10_379.jpg,0.0,1,0,30.1891
2401,/content/IMG/center_2021_05_15_04_35_10_451.jpg,/content/IMG/left_2021_05_15_04_35_10_451.jpg,/content/IMG/right_2021_05_15_04_35_10_451.jpg,0.0,1,0,30.18917
2402,/content/IMG/center_2021_05_15_04_35_10_518.jpg,/content/IMG/left_2021_05_15_04_35_10_518.jpg,/content/IMG/right_2021_05_15_04_35_10_518.jpg,0.0,1,0,30.19011
2403,/content/IMG/center_2021_05_15_04_35_10_585.jpg,/content/IMG/left_2021_05_15_04_35_10_585.jpg,/content/IMG/right_2021_05_15_04_35_10_585.jpg,0.0,1,0,30.19027
2404,/content/IMG/center_2021_05_15_04_35_10_682.jpg,/content/IMG/left_2021_05_15_04_35_10_682.jpg,/content/IMG/right_2021_05_15_04_35_10_682.jpg,0.0,1,0,30.1903
2405,/content/IMG/center_2021_05_15_04_35_10_754.jpg,/content/IMG/left_2021_05_15_04_35_10_754.jpg,/content/IMG/right_2021_05_15_04_35_10_754.jpg,0.0,1,0,30.1905
2406,/content/IMG/center_2021_05_15_04_35_10_831.jpg,/content/IMG/left_2021_05_15_04_35_10_831.jpg,/content/IMG/right_2021_05_15_04_35_10_831.jpg,0.0,1,0,30.19029
2407,/content/IMG/center_2021_05_15_04_35_10_912.jpg,/content/IMG/left_2021_05_15_04_35_10_912.jpg,/content/IMG/right_2021_05_15_04_35_10_912.jpg,0.0,1,0,30.19028
2408,/content/IMG/center_2021_05_15_04_35_10_990.jpg,/content/IMG/left_2021_05_15_04_35_10_990.jpg,/content/IMG/right_2021_05_15_04_35_10_990.jpg,0.0,1,0,30.19029
2409,/content/IMG/center_2021_05_15_04_35_11_065.jpg,/content/IMG/left_2021_05_15_04_35_11_065.jpg,/content/IMG/right_2021_05_15_04_35_11_065.jpg,0.0,1,0,30.19029
2410,/content/IMG/center_2021_05_15_04_35_11_138.jpg,/content/IMG/left_2021_05_15_04_35_11_138.jpg,/content/IMG/right_2021_05_15_04_35_11_138.jpg,0.0,1,0,30.1903
2411,/content/IMG/center_2021_05_15_04_35_11_223.jpg,/content/IMG/left_2021_05_15_04_35_11_223.jpg,/content/IMG/right_2021_05_15_04_35_11_223.jpg,0.0,1,0,30.1903
2412,/content/IMG/center_2021_05_15_04_35_11_298.jpg,/content/IMG/left_2021_05_15_04_35_11_298.jpg,/content/IMG/right_2021_05_15_04_35_11_298.jpg,0.0,1,0,30.1903
2413,/content/IMG/center_2021_05_15_04_35_11_369.jpg,/content/IMG/left_2021_05_15_04_35_11_369.jpg,/content/IMG/right_2021_05_15_04_35_11_369.jpg,0.0,1,0,30.19029
2414,/content/IMG/center_2021_05_15_04_35_11_448.jpg,/content/IMG/left_2021_05_15_04_35_11_448.jpg,/content/IMG/right_2021_05_15_04_35_11_448.jpg,-0.2,1,0,30.17984
2415,/content/IMG/center_2021_05_15_04_35_11_521.jpg,/content/IMG/left_2021_05_15_04_35_11_521.jpg,/content/IMG/right_2021_05_15_04_35_11_521.jpg,-0.4,1,0,30.15753
2416,/content/IMG/center_2021_05_15_04_35_11_588.jpg,/content/IMG/left_2021_05_15_04_35_11_588.jpg,/content/IMG/right_2021_05_15_04_35_11_588.jpg,0.0,1,0,30.18744
2417,/content/IMG/center_2021_05_15_04_35_11_659.jpg,/content/IMG/left_2021_05_15_04_35_11_659.jpg,/content/IMG/right_2021_05_15_04_35_11_659.jpg,0.0,1,0,30.18981
2418,/content/IMG/center_2021_05_15_04_35_11_736.jpg,/content/IMG/left_2021_05_15_04_35_11_736.jpg,/content/IMG/right_2021_05_15_04_35_11_736.jpg,0.0,1,0,30.19017
2419,/content/IMG/center_2021_05_15_04_35_11_820.jpg,/content/IMG/left_2021_05_15_04_35_11_820.jpg,/content/IMG/right_2021_05_15_04_35_11_820.jpg,0.0,1,0,30.19029
2420,/content/IMG/center_2021_05_15_04_35_11_909.jpg,/content/IMG/left_2021_05_15_04_35_11_909.jpg,/content/IMG/right_2021_05_15_04_35_11_909.jpg,0.0,1,0,30.19029
2421,/content/IMG/center_2021_05_15_04_35_11_998.jpg,/content/IMG/left_2021_05_15_04_35_11_998.jpg,/content/IMG/right_2021_05_15_04_35_11_998.jpg,0.0,1,0,30.19034
2422,/content/IMG/center_2021_05_15_04_35_12_066.jpg,/content/IMG/left_2021_05_15_04_35_12_066.jpg,/content/IMG/right_2021_05_15_04_35_12_066.jpg,0.0,1,0,30.19031
2423,/content/IMG/center_2021_05_15_04_35_12_146.jpg,/content/IMG/left_2021_05_15_04_35_12_146.jpg,/content/IMG/right_2021_05_15_04_35_12_146.jpg,0.0,1,0,30.1903
2424,/content/IMG/center_2021_05_15_04_35_12_213.jpg,/content/IMG/left_2021_05_15_04_35_12_213.jpg,/content/IMG/right_2021_05_15_04_35_12_213.jpg,0.0,1,0,30.19031
2425,/content/IMG/center_2021_05_15_04_35_12_312.jpg,/content/IMG/left_2021_05_15_04_35_12_312.jpg,/content/IMG/right_2021_05_15_04_35_12_312.jpg,0.0,1,0,30.19029
2426,/content/IMG/center_2021_05_15_04_35_12_380.jpg,/content/IMG/left_2021_05_15_04_35_12_380.jpg,/content/IMG/right_2021_05_15_04_35_12_380.jpg,0.0,1,0,30.19029
2427,/content/IMG/center_2021_05_15_04_35_12_461.jpg,/content/IMG/left_2021_05_15_04_35_12_461.jpg,/content/IMG/right_2021_05_15_04_35_12_461.jpg,0.0,1,0,30.19029
2428,/content/IMG/center_2021_05_15_04_35_12_536.jpg,/content/IMG/left_2021_05_15_04_35_12_536.jpg,/content/IMG/right_2021_05_15_04_35_12_536.jpg,0.0,1,0,30.19029
2429,/content/IMG/center_2021_05_15_04_35_12_625.jpg,/content/IMG/left_2021_05_15_04_35_12_625.jpg,/content/IMG/right_2021_05_15_04_35_12_625.jpg,0.0,1,0,30.1903
2430,/content/IMG/center_2021_05_15_04_35_12_716.jpg,/content/IMG/left_2021_05_15_04_35_12_716.jpg,/content/IMG/right_2021_05_15_04_35_12_716.jpg,0.0,1,0,30.1903
2431,/content/IMG/center_2021_05_15_04_35_12_808.jpg,/content/IMG/left_2021_05_15_04_35_12_808.jpg,/content/IMG/right_2021_05_15_04_35_12_808.jpg,0.0,1,0,30.1903
2432,/content/IMG/center_2021_05_15_04_35_12_881.jpg,/content/IMG/left_2021_05_15_04_35_12_881.jpg,/content/IMG/right_2021_05_15_04_35_12_881.jpg,0.0,1,0,30.19029
2433,/content/IMG/center_2021_05_15_04_35_12_958.jpg,/content/IMG/left_2021_05_15_04_35_12_958.jpg,/content/IMG/right_2021_05_15_04_35_12_958.jpg,0.0,1,0,30.1903
2434,/content/IMG/center_2021_05_15_04_35_13_040.jpg,/content/IMG/left_2021_05_15_04_35_13_040.jpg,/content/IMG/right_2021_05_15_04_35_13_040.jpg,0.0,1,0,30.19027
2435,/content/IMG/center_2021_05_15_04_35_13_126.jpg,/content/IMG/left_2021_05_15_04_35_13_126.jpg,/content/IMG/right_2021_05_15_04_35_13_126.jpg,0.0,1,0,30.19028
2436,/content/IMG/center_2021_05_15_04_35_13_210.jpg,/content/IMG/left_2021_05_15_04_35_13_210.jpg,/content/IMG/right_2021_05_15_04_35_13_210.jpg,0.0,1,0,30.19025
2437,/content/IMG/center_2021_05_15_04_35_13_293.jpg,/content/IMG/left_2021_05_15_04_35_13_293.jpg,/content/IMG/right_2021_05_15_04_35_13_293.jpg,0.0,1,0,30.19032
2438,/content/IMG/center_2021_05_15_04_35_13_363.jpg,/content/IMG/left_2021_05_15_04_35_13_363.jpg,/content/IMG/right_2021_05_15_04_35_13_363.jpg,-0.1,1,0,30.18768
2439,/content/IMG/center_2021_05_15_04_35_13_434.jpg,/content/IMG/left_2021_05_15_04_35_13_434.jpg,/content/IMG/right_2021_05_15_04_35_13_434.jpg,-0.25,1,0,30.17476
2440,/content/IMG/center_2021_05_15_04_35_13_507.jpg,/content/IMG/left_2021_05_15_04_35_13_507.jpg,/content/IMG/right_2021_05_15_04_35_13_507.jpg,0.0,1,0,30.19014
2441,/content/IMG/center_2021_05_15_04_35_13_580.jpg,/content/IMG/left_2021_05_15_04_35_13_580.jpg,/content/IMG/right_2021_05_15_04_35_13_580.jpg,0.0,1,0,30.19021
2442,/content/IMG/center_2021_05_15_04_35_13_676.jpg,/content/IMG/left_2021_05_15_04_35_13_676.jpg,/content/IMG/right_2021_05_15_04_35_13_676.jpg,0.0,1,0,30.19027
2443,/content/IMG/center_2021_05_15_04_35_13_750.jpg,/content/IMG/left_2021_05_15_04_35_13_750.jpg,/content/IMG/right_2021_05_15_04_35_13_750.jpg,0.0,1,0,30.19029
2444,/content/IMG/center_2021_05_15_04_35_13_839.jpg,/content/IMG/left_2021_05_15_04_35_13_839.jpg,/content/IMG/right_2021_05_15_04_35_13_839.jpg,0.0,1,0,30.1903
2445,/content/IMG/center_2021_05_15_04_35_13_931.jpg,/content/IMG/left_2021_05_15_04_35_13_931.jpg,/content/IMG/right_2021_05_15_04_35_13_931.jpg,0.0,1,0,30.19032
2446,/content/IMG/center_2021_05_15_04_35_14_010.jpg,/content/IMG/left_2021_05_15_04_35_14_010.jpg,/content/IMG/right_2021_05_15_04_35_14_010.jpg,-0.1,1,0,30.18769
2447,/content/IMG/center_2021_05_15_04_35_14_087.jpg,/content/IMG/left_2021_05_15_04_35_14_087.jpg,/content/IMG/right_2021_05_15_04_35_14_087.jpg,0.0,1,0,30.19105
2448,/content/IMG/center_2021_05_15_04_35_14_163.jpg,/content/IMG/left_2021_05_15_04_35_14_163.jpg,/content/IMG/right_2021_05_15_04_35_14_163.jpg,0.0,1,0,30.19024
2449,/content/IMG/center_2021_05_15_04_35_14_250.jpg,/content/IMG/left_2021_05_15_04_35_14_250.jpg,/content/IMG/right_2021_05_15_04_35_14_250.jpg,0.0,1,0,30.19029
2450,/content/IMG/center_2021_05_15_04_35_14_326.jpg,/content/IMG/left_2021_05_15_04_35_14_326.jpg,/content/IMG/right_2021_05_15_04_35_14_326.jpg,0.0,1,0,30.19035
2451,/content/IMG/center_2021_05_15_04_35_14_396.jpg,/content/IMG/left_2021_05_15_04_35_14_396.jpg,/content/IMG/right_2021_05_15_04_35_14_396.jpg,0.0,1,0,30.19029
2452,/content/IMG/center_2021_05_15_04_35_14_464.jpg,/content/IMG/left_2021_05_15_04_35_14_464.jpg,/content/IMG/right_2021_05_15_04_35_14_464.jpg,0.0,1,0,30.1903
2453,/content/IMG/center_2021_05_15_04_35_14_554.jpg,/content/IMG/left_2021_05_15_04_35_14_554.jpg,/content/IMG/right_2021_05_15_04_35_14_554.jpg,-0.05,1,0,30.18973
2454,/content/IMG/center_2021_05_15_04_35_14_644.jpg,/content/IMG/left_2021_05_15_04_35_14_644.jpg,/content/IMG/right_2021_05_15_04_35_14_644.jpg,-0.3,1,0,30.1693
2455,/content/IMG/center_2021_05_15_04_35_14_725.jpg,/content/IMG/left_2021_05_15_04_35_14_725.jpg,/content/IMG/right_2021_05_15_04_35_14_725.jpg,0.0,1,0,30.18822
2456,/content/IMG/center_2021_05_15_04_35_14_800.jpg,/content/IMG/left_2021_05_15_04_35_14_800.jpg,/content/IMG/right_2021_05_15_04_35_14_800.jpg,0.0,1,0,30.18997
2457,/content/IMG/center_2021_05_15_04_35_14_883.jpg,/content/IMG/left_2021_05_15_04_35_14_883.jpg,/content/IMG/right_2021_05_15_04_35_14_883.jpg,0.0,1,0,30.19025
2458,/content/IMG/center_2021_05_15_04_35_14_959.jpg,/content/IMG/left_2021_05_15_04_35_14_959.jpg,/content/IMG/right_2021_05_15_04_35_14_959.jpg,0.0,1,0,30.19028
2459,/content/IMG/center_2021_05_15_04_35_15_033.jpg,/content/IMG/left_2021_05_15_04_35_15_033.jpg,/content/IMG/right_2021_05_15_04_35_15_033.jpg,0.0,1,0,30.19029
2460,/content/IMG/center_2021_05_15_04_35_15_101.jpg,/content/IMG/left_2021_05_15_04_35_15_101.jpg,/content/IMG/right_2021_05_15_04_35_15_101.jpg,0.0,1,0,30.1903
2461,/content/IMG/center_2021_05_15_04_35_15_180.jpg,/content/IMG/left_2021_05_15_04_35_15_180.jpg,/content/IMG/right_2021_05_15_04_35_15_180.jpg,0.0,1,0,30.1903
2462,/content/IMG/center_2021_05_15_04_35_15_255.jpg,/content/IMG/left_2021_05_15_04_35_15_255.jpg,/content/IMG/right_2021_05_15_04_35_15_255.jpg,0.0,1,0,30.1903
2463,/content/IMG/center_2021_05_15_04_35_15_323.jpg,/content/IMG/left_2021_05_15_04_35_15_323.jpg,/content/IMG/right_2021_05_15_04_35_15_323.jpg,0.0,1,0,30.19029
2464,/content/IMG/center_2021_05_15_04_35_15_396.jpg,/content/IMG/left_2021_05_15_04_35_15_396.jpg,/content/IMG/right_2021_05_15_04_35_15_396.jpg,0.0,1,0,30.19028
2465,/content/IMG/center_2021_05_15_04_35_15_482.jpg,/content/IMG/left_2021_05_15_04_35_15_482.jpg,/content/IMG/right_2021_05_15_04_35_15_482.jpg,0.0,1,0,30.19031
2466,/content/IMG/center_2021_05_15_04_35_15_569.jpg,/content/IMG/left_2021_05_15_04_35_15_569.jpg,/content/IMG/right_2021_05_15_04_35_15_569.jpg,0.0,1,0,30.19031
2467,/content/IMG/center_2021_05_15_04_35_15_647.jpg,/content/IMG/left_2021_05_15_04_35_15_647.jpg,/content/IMG/right_2021_05_15_04_35_15_647.jpg,-0.05,1,0,30.18981
2468,/content/IMG/center_2021_05_15_04_35_15_723.jpg,/content/IMG/left_2021_05_15_04_35_15_723.jpg,/content/IMG/right_2021_05_15_04_35_15_723.jpg,-0.25,1,0,30.17473
2469,/content/IMG/center_2021_05_15_04_35_15_791.jpg,/content/IMG/left_2021_05_15_04_35_15_791.jpg,/content/IMG/right_2021_05_15_04_35_15_791.jpg,0.0,1,0,30.19073
2470,/content/IMG/center_2021_05_15_04_35_15_875.jpg,/content/IMG/left_2021_05_15_04_35_15_875.jpg,/content/IMG/right_2021_05_15_04_35_15_875.jpg,0.0,1,0,30.19007
