center,left,right,steering,speed,throttle,break
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_09_579.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_09_579.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_09_579.jpg,0,1,0,30.19016
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_09_659.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_09_659.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_09_659.jpg,0,1,0,30.18994
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_09_732.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_09_732.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_09_732.jpg,0,1,0,30.19026
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_09_805.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_09_805.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_09_805.jpg,0,1,0,30.19019
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_09_871.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_09_871.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_09_871.jpg,0,1,0,30.19019
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_09_939.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_09_939.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_09_939.jpg,0,1,0,30.19016
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_10_014.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_10_014.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_10_014.jpg,0,1,0,30.18969
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_10_091.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_10_091.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_10_091.jpg,0,1,0,30.1904
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_10_165.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_10_165.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_10_165.jpg,0,1,0,30.19029
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_10_238.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_10_238.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_10_238.jpg,0.1,1,0,30.18784
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_10_305.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_10_305.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_10_305.jpg,0.25,1,0,30.17451
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_10_372.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_10_372.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_10_372.jpg,0.4,1,0,30.15699
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_10_442.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_10_442.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_10_442.jpg,0,1,0,30.18899
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_10_513.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_10_513.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_10_513.jpg,0,1,0,30.18969
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_10_584.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_10_584.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_10_584.jpg,0,1,0,30.19053
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_10_653.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_10_653.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_10_653.jpg,0,1,0,30.19038
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_10_731.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_10_731.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_10_731.jpg,0.15,1,0,30.18489
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_10_808.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_10_808.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_10_808.jpg,0.35,1,0,30.16417
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_10_876.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_10_876.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_10_876.jpg,0,1,0,30.18849
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_10_943.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_10_943.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_10_943.jpg,0,1,0,30.18997
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_11_020.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_11_020.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_11_020.jpg,0.2,1,0,30.18193
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_11_096.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_11_096.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_11_096.jpg,0.35,1,0,30.16592
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_11_168.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_11_168.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_11_168.jpg,0.5500001,1,0,30.14014
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_11_242.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_11_242.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_11_242.jpg,0,1,0,30.18208
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_11_314.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_11_314.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_11_314.jpg,0.05,1,0,30.18984
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_11_391.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_11_391.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_11_391.jpg,0.25,1,0,30.18206
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_11_467.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_11_467.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_11_467.jpg,0,1,0,30.18189
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_11_540.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_11_540.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_11_540.jpg,0,1,0,30.18951
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_11_617.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_11_617.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_11_617.jpg,0.15,1,0,30.18751
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_11_690.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_11_690.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_11_690.jpg,0,1,0,30.18559
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_11_765.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_11_765.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_11_765.jpg,0.05,1,0,30.19057
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_11_840.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_11_840.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_11_840.jpg,0.25,1,0,30.17787
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_11_916.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_11_916.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_11_916.jpg,0.4,1,0,30.16081
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_11_988.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_11_988.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_11_988.jpg,0.6000001,1,0,30.13443
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_12_065.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_12_065.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_12_065.jpg,0.8000001,1,0,30.11003
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_12_136.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_12_136.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_12_136.jpg,0.9500002,1,0,30.09537
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_12_205.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_12_205.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_12_205.jpg,0,1,0,30.17617
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_12_277.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_12_277.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_12_277.jpg,0,1,0,30.19001
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_12_347.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_12_347.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_12_347.jpg,0,1,0,30.19023
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_12_415.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_12_415.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_12_415.jpg,0,1,0,30.19042
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_12_490.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_12_490.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_12_490.jpg,0.2,1,0,30.18136
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_12_568.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_12_568.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_12_568.jpg,0.4,1,0,30.15987
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_12_639.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_12_639.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_12_639.jpg,0.6000001,1,0,30.13337
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_12_707.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_12_707.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_12_707.jpg,0.7500002,1,0,30.11466
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_12_778.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_12_778.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_12_778.jpg,0.9500002,1,0,30.09656
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_12_854.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_12_854.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_12_854.jpg,1,1,0,30.09757
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_12_929.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_12_929.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_12_929.jpg,0,1,0,30.17028
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_12_995.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_12_995.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_12_995.jpg,0,1,0,30.18149
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_13_081.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_13_081.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_13_081.jpg,0,1,0,30.18848
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_13_157.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_13_157.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_13_157.jpg,0,1,0,30.19015
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_13_233.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_13_233.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_13_233.jpg,0,1,0,30.19012
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_13_307.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_13_307.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_13_307.jpg,0,1,0,30.18964
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_13_387.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_13_387.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_13_387.jpg,0.15,1,0,30.18454
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_13_456.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_13_456.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_13_456.jpg,0.3,1,0,30.16909
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_13_529.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_13_529.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_13_529.jpg,0,1,0,30.18818
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_13_596.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_13_596.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_13_596.jpg,0,1,0,30.18972
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_13_664.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_13_664.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_13_664.jpg,0,1,0,30.19015
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_13_732.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_13_732.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_13_732.jpg,0,1,0,30.19011
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_13_800.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_13_800.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_13_800.jpg,0,1,0,30.19069
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_13_877.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_13_877.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_13_877.jpg,0,1,0,30.19043
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_13_960.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_13_960.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_13_960.jpg,0,1,0,30.19037
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_14_028.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_14_028.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_14_028.jpg,0,1,0,30.19078
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_14_097.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_14_097.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_14_097.jpg,0,1,0,30.19064
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_14_177.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_14_177.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_14_177.jpg,0.05,1,0,30.18989
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_14_245.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_14_245.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_14_245.jpg,0.2,1,0,30.18042
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_14_328.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_14_328.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_14_328.jpg,0.4,1,0,30.15723
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_14_403.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_14_403.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_14_403.jpg,0,1,0,30.18634
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_14_470.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_14_470.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_14_470.jpg,0,1,0,30.18838
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_14_550.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_14_550.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_14_550.jpg,0,1,0,30.18938
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_14_617.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_14_617.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_14_617.jpg,0,1,0,30.1904
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_14_696.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_14_696.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_14_696.jpg,0,1,0,30.19036
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_14_772.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_14_772.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_14_772.jpg,0,1,0,30.18976
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_14_853.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_14_853.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_14_853.jpg,0,1,0,30.19046
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_14_929.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_14_929.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_14_929.jpg,0,1,0,30.19035
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_15_004.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_15_004.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_15_004.jpg,0,1,0,30.19035
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_15_083.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_15_083.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_15_083.jpg,0,1,0,30.19025
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_15_160.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_15_160.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_15_160.jpg,0.05,1,0,30.18998
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_15_244.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_15_244.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_15_244.jpg,0.25,1,0,30.17456
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_15_323.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_15_323.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_15_323.jpg,0,1,0,30.19028
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_15_401.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_15_401.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_15_401.jpg,0,1,0,30.1899
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_15_479.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_15_479.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_15_479.jpg,0,1,0,30.19019
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_15_561.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_15_561.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_15_561.jpg,0,1,0,30.19027
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_36_15_630.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_36_15_630.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_36_15_630.jpg,0,1,0,30.1903
